Time (sec),AF Correction 1 (%),AF Learning 1 (%),AF Sens 1 Ratio (AFR),Boost (psi),Calculated Load (g/rev),Comm Fuel Final (AFR),Dyn Adv Mult (DAM),Feedback Knock (°),Fine Knock Learn (°),Fuel Economy (mpg),Fuel Level (V),Fuel Temp (F),Ignition Timing (°),Inj Duty Cycle (%),Intake Temp (F),MAF (g/s),MAF Volts (V),RPM (RPM),TD Boost Error (psi),Throttle Pos (%),Vehicle Speed (mph),Wastegate Duty (%),AP Info:[AP3-SUB-001 v1.7.4.1-17436][2002-2003 USDM Impreza WRX][Reflash: Stage2+EBCS 91 v350.ptm - Realtime: Stage2+EBCS 91 v350.ptm]
1.580,-0.78,4.69,13.90,-6.32,0.40,17.36,16,0.00,0.00,49.9,3.78,54,37.00,5.76,48,8.07,1.60,2456,5.30,0.0,37,0.00,0
1.687,-2.34,4.69,12.17,-8.28,0.24,16.08,16,0.00,0.00,48.5,3.80,54,22.50,3.88,48,6.70,1.52,2600,6.23,0.0,37,0.00,0
1.781,-2.34,4.69,13.09,-9.42,0.18,15.26,16,0.00,0.00,54.8,3.84,54,20.50,3.93,48,6.45,1.50,2630,7.15,0.0,35,0.00,0
1.882,-1.56,4.69,13.90,-10.09,0.15,15.13,16,0.00,0.00,68.0,3.84,54,16.00,3.45,48,5.65,1.44,2692,7.31,0.0,35,0.00,0
1.983,0.00,4.69,14.81,-10.27,0.13,14.70,16,0.00,0.00,72.2,3.88,54,14.00,0.00,48,5.40,1.44,2835,6.88,0.0,35,0.00,0
2.088,0.00,5.47,16.31,-10.13,0.12,14.70,16,0.00,0.00,100.4,3.92,54,11.50,0.00,48,5.43,1.44,2918,6.77,0.0,35,0.00,0
2.188,0.00,5.47,24.12,-10.11,0.11,14.70,16,0.00,0.00,116.9,3.98,54,11.50,0.00,48,5.78,1.46,2899,6.71,0.0,32,0.00,0
2.291,0.00,4.69,26.07,-10.11,0.12,14.70,16,0.00,0.00,112.7,4.02,54,11.50,0.00,48,5.75,1.46,2820,6.77,0.0,32,0.00,0
2.386,0.00,4.69,24.00,-10.11,0.12,14.70,16,0.00,0.00,105.6,3.98,54,11.50,0.00,48,5.59,1.44,2817,6.77,0.0,32,0.00,0
2.486,0.00,4.69,24.23,-10.11,0.12,14.70,16,0.00,0.00,108.0,3.96,54,11.50,0.00,48,5.62,1.44,2778,6.88,0.0,32,0.00,0
2.591,0.00,4.69,23.77,-10.11,0.12,14.70,16,0.00,0.00,107.0,3.96,54,11.50,0.00,48,5.56,1.44,2770,6.92,0.0,32,0.00,0
2.691,0.00,5.47,23.89,-10.13,0.12,14.70,16,0.00,0.00,98.8,3.78,54,11.50,0.00,48,5.59,1.44,2749,7.06,0.0,30,0.00,0
2.787,0.00,4.69,23.89,-10.13,0.12,14.70,16,0.00,0.00,98.3,3.58,54,11.50,0.00,48,5.56,1.44,2725,7.19,0.0,30,0.00,0
2.896,0.00,4.69,24.23,-10.15,0.12,14.70,16,0.00,0.00,99.7,3.44,54,11.50,0.00,48,5.62,1.44,2713,7.44,0.0,30,0.00,0
2.996,0.00,5.47,23.89,-10.21,0.12,14.70,16,0.00,0.00,100.0,3.50,54,11.50,0.00,48,5.56,1.44,2667,7.48,0.0,30,0.00,0
3.093,0.00,5.47,24.23,-10.17,0.12,14.70,16,0.00,0.00,100.7,3.56,54,11.50,0.00,48,5.56,1.44,2660,7.62,0.0,30,0.00,0
3.198,0.00,5.47,24.23,-10.19,0.13,14.70,16,0.00,0.00,90.1,3.76,54,11.50,0.00,48,5.56,1.44,2630,7.70,0.0,27,0.00,0
3.300,0.00,6.25,24.23,-10.21,0.13,14.70,16,0.00,0.00,92.0,3.76,54,11.50,0.00,48,5.59,1.44,2630,7.66,0.0,27,0.00,0
3.392,0.00,6.25,24.23,-10.19,0.13,14.70,16,0.00,0.00,89.6,3.64,54,11.50,0.00,48,5.65,1.44,2620,7.73,0.0,27,0.00,0
3.497,0.00,4.69,23.89,-10.15,0.13,14.70,16,0.00,0.00,88.9,3.62,54,11.50,0.00,48,5.78,1.46,2575,7.89,0.0,27,0.00,0
3.594,0.00,4.69,24.00,-10.11,0.13,14.70,16,0.00,0.00,87.7,3.70,54,11.50,0.00,48,5.75,1.46,2564,7.91,0.0,26,0.00,0
3.699,0.00,4.69,24.23,-10.11,0.13,14.70,16,0.00,0.00,85.1,3.70,54,11.50,0.00,48,5.72,1.46,2561,7.93,0.0,26,0.00,0
3.800,0.00,4.69,23.89,-10.11,0.14,14.70,16,0.00,0.00,84.9,3.68,54,11.50,0.00,48,5.78,1.46,2550,7.99,0.0,26,0.00,0
3.900,0.00,4.69,24.00,-10.11,0.14,14.70,16,0.00,0.00,84.4,3.68,54,11.50,0.00,48,5.75,1.46,2507,8.10,0.0,26,0.00,0
4.001,0.00,4.69,24.23,-10.11,0.14,14.70,16,0.00,0.00,86.8,3.66,54,11.50,0.00,48,5.65,1.44,2518,8.08,0.0,26,0.00,0
4.097,0.00,4.69,24.00,-10.11,0.14,14.70,16,0.00,0.00,82.8,3.58,54,11.50,0.00,48,5.72,1.46,2476,8.16,0.4,25,0.00,0
4.197,0.00,4.69,24.00,-10.04,0.14,14.70,16,0.00,0.00,75.7,3.56,54,12.00,3.15,48,6.26,1.50,2460,8.14,2.7,25,0.00,0
4.297,0.00,4.69,24.00,-9.65,0.17,13.80,16,0.00,0.00,64.2,3.52,54,19.50,3.65,48,7.91,1.60,2443,7.79,2.7,25,0.00,0
4.401,0.00,4.69,24.23,-9.48,0.19,14.68,16,0.00,0.00,58.1,3.60,54,23.50,3.67,48,8.23,1.62,2455,7.95,3.1,25,0.00,0
4.501,0.00,4.69,23.77,-9.48,0.20,14.68,16,0.00,0.00,57.4,3.68,54,26.00,3.60,48,8.19,1.62,2413,8.12,3.1,25,0.00,0
4.602,0.00,4.69,22.62,-9.51,0.20,14.68,16,0.00,0.00,51.3,3.70,54,26.00,3.60,48,8.27,1.62,2414,7.87,5.5,24,0.00,0
4.703,0.00,4.69,18.72,-9.05,0.24,13.12,16,0.00,0.00,27.8,3.66,54,27.00,4.64,48,11.39,1.80,2416,7.56,6.3,24,0.00,0
4.807,0.78,6.25,16.08,-8.35,0.29,13.52,16,0.00,0.00,23.8,3.60,54,29.50,5.19,48,11.58,1.94,2462,6.17,9.4,24,0.00,0
4.901,4.69,6.25,15.16,-7.06,0.36,12.59,16,0.00,0.00,15.1,3.56,54,37.50,7.30,48,18.62,2.08,2444,5.32,11.0,24,0.00,0
5.002,-10.94,6.25,13.09,-5.90,0.45,13.35,16,0.00,0.00,12.2,3.52,54,40.50,7.19,48,20.25,2.12,2414,4.23,11.0,24,0.00,0
5.108,0.78,6.25,12.29,-5.36,0.49,14.13,16,0.00,0.00,12.5,3.32,54,40.00,8.27,48,20.61,2.12,2422,3.89,11.0,24,0.00,0
5.207,5.47,6.25,15.04,-5.16,0.50,14.59,16,0.00,0.00,13.4,3.30,54,40.00,8.26,48,20.82,2.12,2430,3.50,11.0,24,0.00,0
5.310,7.03,6.25,14.93,-5.07,0.51,14.59,16,0.00,0.00,12.9,3.46,54,37.50,8.30,48,20.93,2.12,2432,3.44,11.0,24,0.00,0
5.411,8.59,6.25,14.36,-4.97,0.51,14.60,16,0.00,0.00,12.7,3.42,54,37.50,8.91,48,21.07,2.14,2457,3.07,11.0,24,0.00,0
5.511,7.81,6.25,13.90,-4.91,0.51,14.61,16,0.00,0.00,12.2,3.24,54,37.50,8.88,48,20.91,2.14,2448,3.11,11.0,24,0.00,0
5.613,8.59,6.25,13.90,-4.89,0.52,14.62,16,0.00,0.00,12.0,3.38,54,37.50,9.02,48,21.30,2.14,2488,2.88,11.0,24,0.00,0
5.708,9.38,6.25,13.78,-4.81,0.52,14.62,16,0.00,0.00,11.5,3.36,54,37.50,9.04,48,21.84,2.16,2494,2.90,11.0,24,0.00,0
5.810,9.38,6.25,13.78,-4.81,0.52,14.63,16,0.00,0.00,11.5,3.36,54,37.00,9.12,48,21.54,2.14,2514,2.73,11.4,24,0.00,0
5.911,4.69,6.25,13.44,-4.58,0.54,13.91,16,0.00,0.00,10.6,3.34,54,37.00,9.14,48,23.07,2.20,2519,5.94,18.0,24,3.14,0
6.016,-0.78,6.25,13.67,-2.15,0.69,13.22,16,0.00,0.00,5.9,3.32,54,34.00,11.44,48,37.73,2.54,2554,9.13,28.2,24,5.10,0
6.116,-3.12,6.25,13.32,0.10,0.88,13.80,16,0.00,0.00,5.9,3.28,54,30.50,13.55,48,41.87,2.60,2541,12.65,38.8,24,9.41,0
6.211,7.81,6.25,15.50,1.35,0.98,13.63,16,0.00,0.00,6.4,3.22,54,20.00,16.86,48,45.70,2.68,2635,11.85,57.6,24,11.76,0
6.311,0.00,6.25,12.52,2.36,1.06,13.13,16,0.00,0.00,4.9,3.26,54,20.00,18.03,48,46.76,2.72,2640,12.70,78.4,24,16.08,0
6.412,0.00,6.25,11.60,3.21,1.12,12.88,16,0.00,0.00,4.7,3.00,54,22.50,20.62,48,53.19,2.80,2685,13.11,89.4,24,18.43,0
6.514,0.00,6.25,12.98,4.04,1.20,12.66,16,0.00,0.00,4.5,2.92,54,22.00,21.41,48,56.03,2.88,2742,12.65,92.9,24,22.75,0
6.614,0.00,6.25,12.75,4.87,1.27,12.49,16,0.00,0.00,3.8,2.86,54,21.00,24.27,48,60.65,2.92,2774,12.05,100.0,24,24.71,0
6.714,0.00,5.47,11.03,5.70,1.35,12.10,16,0.00,0.00,3.3,2.88,54,20.50,26.41,48,68.45,2.98,2879,10.91,100.0,24,29.41,0
6.821,0.00,5.47,11.60,6.67,1.42,11.89,16,0.00,0.00,3.1,3.06,54,19.50,29.80,48,71.22,3.04,2910,10.25,100.0,24,33.73,0
6.921,0.00,4.69,11.37,7.50,1.47,11.66,16,0.00,0.00,3.1,3.02,54,19.00,31.09,48,76.39,3.12,2974,9.17,100.0,25,35.69,0
7.017,0.00,4.69,11.25,8.24,1.53,11.51,16,0.00,0.00,2.8,2.92,54,17.50,33.49,46,79.37,3.14,3019,8.82,100.0,25,40.39,0
7.122,0.00,4.69,11.03,8.88,1.58,11.29,16,0.00,0.00,2.6,2.76,54,16.50,37.09,46,85.13,3.22,3104,7.75,100.0,25,42.35,0
7.223,0.00,3.91,11.03,9.67,1.63,11.13,16,0.00,0.00,2.4,2.74,54,16.00,39.24,46,89.19,3.22,3171,6.92,100.0,25,46.67,0
7.320,0.00,3.91,11.03,10.46,1.69,10.96,16,0.00,0.00,2.4,2.72,54,15.00,43.22,46,96.87,3.32,3268,6.25,100.0,25,49.02,0
7.425,0.00,3.12,11.03,11.33,1.76,10.66,16,0.00,0.00,2.4,2.78,54,14.00,45.59,46,100.64,3.36,3288,5.24,100.0,27,53.33,0
7.521,0.00,3.12,11.03,12.12,1.85,10.27,16,0.00,0.00,2.1,2.68,54,13.50,50.93,46,110.23,3.42,3410,4.70,100.0,27,55.29,0
7.621,0.00,3.12,11.03,13.28,1.94,10.27,16,0.00,0.00,2.1,2.64,54,13.00,53.70,46,115.97,3.52,3448,3.17,100.0,27,55.29,0
7.726,0.00,2.34,11.03,14.50,2.06,10.07,16,0.00,0.00,1.9,2.50,54,11.50,60.19,46,128.18,3.64,3571,2.30,100.0,27,55.29,0
7.821,0.00,2.34,11.03,15.68,2.15,10.15,16,0.00,0.00,1.6,2.44,54,11.00,62.91,46,135.08,3.72,3691,0.97,100.0,30,55.29,0
7.921,0.00,2.34,11.03,16.30,2.20,10.05,16,0.00,0.00,1.9,2.46,54,10.50,66.26,46,139.09,3.74,3742,0.62,100.0,30,55.29,0
8.026,0.00,2.34,11.03,16.59,2.20,10.22,16,0.00,0.00,1.9,2.62,54,11.00,68.08,46,142.42,3.76,3844,0.23,100.0,30,54.90,0
8.127,0.00,2.34,11.03,16.78,2.20,10.08,16,0.00,0.00,1.9,2.74,54,11.50,69.60,46,145.15,3.74,3930,0.14,100.0,30,54.90,0
8.227,0.00,1.56,11.03,16.63,2.16,10.31,16,0.00,0.00,1.9,2.64,54,11.50,71.79,46,145.46,3.76,4006,0.35,100.0,30,54.90,0
8.331,0.00,1.56,11.03,16.47,2.15,10.19,16,0.00,0.00,1.9,2.52,54,11.50,71.81,46,147.28,3.76,4105,0.44,100.0,34,54.90,0
8.432,0.00,1.56,11.03,16.11,2.13,10.15,16,0.00,0.00,1.9,2.62,54,12.00,72.89,46,154.13,3.82,4218,0.79,100.0,34,54.90,0
8.532,0.00,0.00,11.03,16.11,2.16,10.14,16,0.00,0.00,1.9,2.62,54,12.00,74.31,46,153.80,3.84,4300,0.77,100.0,34,54.90,0
8.627,0.00,0.00,11.03,16.01,2.17,10.11,16,0.00,0.00,1.9,2.52,54,12.00,76.63,46,160.32,3.88,4380,0.93,100.0,34,54.90,0
8.726,0.00,0.00,11.03,15.99,2.17,10.13,16,0.00,0.00,1.9,2.54,54,12.50,77.72,46,161.95,3.90,4443,0.97,100.0,34,54.90,0
8.827,0.00,0.00,11.03,15.84,2.14,10.07,16,0.00,0.00,2.1,2.54,54,13.00,79.45,46,162.28,3.90,4598,1.04,100.0,38,54.90,0
8.931,0.00,0.00,11.03,15.84,2.13,10.09,16,0.00,0.00,1.9,2.48,54,13.00,80.54,46,165.21,3.92,4661,1.02,100.0,38,54.90,0
9.031,0.00,0.00,11.03,15.60,2.12,10.03,16,0.00,0.00,1.9,2.54,54,13.50,82.76,46,166.84,3.94,4789,1.31,100.0,38,54.90,0
9.131,0.00,0.00,11.03,15.39,2.11,10.03,16,0.00,0.00,1.9,2.48,54,14.00,81.94,46,170.64,3.94,4801,1.47,100.0,38,54.90,0
9.236,0.00,0.00,11.03,15.18,2.11,10.03,16,0.00,-2.11,1.9,2.46,54,12.00,83.00,46,169.82,3.98,4950,1.82,100.0,38,54.90,0
9.333,0.00,0.00,11.03,15.01,2.09,10.09,16,0.00,-2.11,2.1,2.58,54,12.50,84.66,45,174.13,4.00,5023,1.93,100.0,42,54.90,0
9.434,0.00,0.00,11.03,14.75,2.10,10.04,16,0.00,-2.11,2.1,2.70,54,13.00,85.85,45,177.97,4.00,5030,2.11,100.0,42,54.90,0
9.538,0.00,0.00,11.03,14.50,2.09,10.10,16,0.00,-2.11,2.1,2.64,54,13.00,87.79,45,178.32,4.00,5144,2.53,100.0,42,54.90,0
9.638,0.00,0.00,11.03,14.41,2.09,10.06,16,0.00,-2.11,2.1,2.60,54,13.00,88.88,45,181.47,4.04,5274,2.51,100.0,42,54.90,0
9.737,0.00,0.00,11.03,14.17,2.06,10.08,16,0.00,0.00,1.9,2.64,54,15.50,88.76,45,183.91,4.06,5334,2.57,100.0,46,54.90,0
9.840,0.00,0.00,11.03,14.17,2.05,10.14,16,0.00,0.00,2.1,2.54,54,16.00,87.29,45,179.72,4.04,5384,2.59,100.0,46,54.90,0
9.941,0.00,0.00,11.03,13.90,2.04,10.08,16,0.00,0.00,2.1,2.68,54,16.00,90.25,45,185.76,4.06,5494,2.82,100.0,46,54.90,0
10.042,0.00,0.00,11.03,13.71,2.02,10.08,16,0.00,0.00,2.1,2.64,54,16.50,89.54,45,185.38,4.06,5522,2.86,100.0,46,54.90,0
10.143,0.00,0.00,11.03,13.63,2.01,10.09,16,0.00,0.00,2.1,2.70,54,16.50,91.29,45,187.62,4.10,5630,3.02,100.0,46,54.90,0
10.244,0.00,0.00,11.03,13.50,1.99,10.12,16,0.00,-1.05,2.4,2.66,54,15.50,90.70,45,188.00,4.08,5669,2.98,100.0,50,54.90,0
10.341,0.00,0.00,11.03,13.32,1.96,10.16,16,0.00,-1.05,2.4,2.62,54,16.00,91.35,45,188.37,4.08,5787,2.98,100.0,50,54.90,0
10.446,0.00,0.00,11.03,13.17,1.95,10.19,16,0.00,-1.05,2.4,2.66,54,16.50,91.03,45,189.87,4.10,5846,3.02,100.0,50,54.51,0
10.547,0.00,0.00,11.03,12.88,1.93,10.22,16,0.00,-1.05,2.4,2.70,54,16.50,90.42,45,189.87,4.10,5887,3.11,100.0,50,54.51,0
10.648,0.00,0.00,11.03,12.74,1.91,10.29,16,0.00,-1.05,2.4,2.70,54,16.50,91.02,45,190.99,4.10,6010,3.11,100.0,50,54.51,0
10.749,0.00,0.00,11.03,12.67,1.90,10.27,16,0.00,-1.05,2.4,2.74,54,16.50,92.05,45,191.36,4.10,6078,3.17,100.0,53,54.51,0
10.854,0.00,0.00,11.03,12.55,1.88,10.29,16,0.00,-1.05,2.4,2.74,54,16.50,92.05,45,189.87,4.10,6112,2.92,100.0,53,54.51,0
10.949,0.00,0.00,11.03,12.65,1.86,10.32,16,0.00,-1.05,2.4,2.74,54,17.00,89.97,45,189.87,4.10,6112,3.06,100.0,53,54.51,0
11.050,0.00,0.00,11.03,12.59,1.85,10.32,16,0.00,-1.05,2.4,2.74,54,19.50,90.93,45,192.11,4.10,6178,3.06,100.0,53,54.51,0
11.161,0.00,0.00,11.03,12.51,1.84,10.36,16,0.00,-1.05,2.4,2.78,54,20.00,90.89,45,192.11,4.10,6266,2.86,100.0,57,54.51,0
11.255,0.00,0.00,11.03,12.47,1.82,10.36,16,0.00,-1.05,2.6,2.78,54,20.00,91.31,45,192.11,4.12,6388,2.67,100.0,57,54.51,0
11.360,0.00,0.00,11.03,12.39,1.80,10.39,16,0.00,0.00,2.6,2.78,54,20.00,91.31,45,192.86,4.10,6460,2.65,100.0,57,54.51,0
11.455,0.00,0.00,11.03,12.30,1.78,10.41,16,0.00,0.00,2.6,2.84,54,21.50,90.95,45,192.86,4.10,6460,2.65,100.0,57,54.51,0
11.556,0.00,0.00,11.03,12.39,1.76,10.43,16,0.00,0.00,2.6,2.84,54,21.50,90.20,45,191.36,4.10,6504,2.51,100.0,57,54.51,0
11.663,0.00,0.00,11.03,12.28,1.74,10.45,16,0.00,0.00,2.6,2.82,54,22.50,90.54,43,192.11,4.10,6631,2.32,100.0,60,54.51,0
11.762,0.00,0.00,11.03,12.36,1.73,10.47,16,0.00,0.00,2.6,2.82,54,22.50,90.54,43,192.11,4.10,6631,2.32,100.0,60,54.51,0
11.866,0.00,0.00,11.03,12.34,1.72,10.48,16,0.00,0.00,2.6,2.84,54,22.50,89.76,43,192.11,4.10,6678,2.20,100.0,60,54.51,0
11.968,0.00,0.00,11.03,12.32,1.69,13.68,16,0.00,0.00,2.6,2.84,54,23.00,73.64,43,189.87,4.10,6769,2.13,80.4,60,49.41,0
12.081,0.00,0.00,11.03,10.81,1.58,0.00,16,0.00,0.00,2.6,2.84,54,23.00,73.64,43,189.87,4.10,6769,2.13,8.2,63,49.41,0
12.170,0.00,0.00,11.03,-3.62,0.27,13.51,16,0.00,0.00,13.9,2.78,54,42.50,31.62,43,38.85,2.48,6738,-7.44,0.0,63,0.00,0
12.275,0.00,0.00,11.03,-7.52,0.15,13.08,16,0.00,0.00,13.9,2.78,54,42.50,30.50,43,18.43,2.06,6499,-0.04,0.0,63,0.00,0
12.372,0.00,0.00,11.14,-8.93,0.19,12.38,16,0.00,0.00,29.4,3.14,54,11.50,9.71,43,18.43,2.06,6499,1.39,0.0,63,0.00,0
12.467,0.00,0.00,11.03,-8.89,0.20,13.04,16,0.00,0.00,25.2,3.36,54,11.50,0.00,43,21.38,2.14,6302,1.39,0.0,63,0.00,0
12.582,0.00,0.00,19.06,-8.70,0.20,13.37,16,0.00,0.00,46.6,3.46,54,11.50,0.00,43,20.52,2.12,6053,1.53,0.0,65,0.00,0
12.670,0.00,0.78,25.84,-8.76,0.21,13.80,16,0.00,0.00,63.7,3.56,54,11.50,0.00,43,20.34,2.12,5751,1.95,0.0,65,0.00,0
12.775,0.00,0.78,24.46,-8.86,0.22,14.36,16,0.00,0.00,60.0,3.60,54,11.50,0.00,43,20.43,2.12,5486,2.84,0.0,65,0.00,0
12.876,0.00,0.78,24.23,-8.93,0.24,14.70,16,0.00,0.00,59.3,3.66,54,11.50,0.00,43,20.52,2.12,5109,4.87,0.0,65,0.00,0
12.976,0.00,0.78,24.12,-8.59,0.26,14.70,16,0.00,0.00,60.7,3.60,54,11.50,0.00,43,19.83,2.10,4590,4.68,0.0,65,0.00,0
13.076,0.00,1.56,24.46,-8.43,0.26,14.70,16,0.00,0.00,61.2,3.50,54,11.50,0.00,43,20.00,2.10,4607,4.66,0.0,65,0.00,0
13.181,0.00,1.56,24.58,-8.60,0.25,14.70,16,0.00,0.00,63.0,3.48,54,11.50,0.00,43,19.28,2.08,4652,4.74,0.0,65,0.00,0
13.275,0.00,1.56,24.58,-8.72,0.24,14.70,16,0.00,0.00,66.3,3.42,54,11.50,0.00,43,18.59,2.06,4624,4.83,0.0,65,0.00,0
13.386,0.00,2.34,24.23,-8.91,0.23,14.70,16,0.00,0.00,68.7,3.34,54,11.50,0.00,43,16.87,2.02,4632,5.09,0.0,65,0.00,0
13.482,0.00,2.34,24.81,-9.07,0.22,14.70,16,0.00,0.00,75.3,3.46,54,11.50,0.00,43,16.53,1.98,4593,5.16,0.0,64,0.00,0
13.576,0.00,3.12,24.35,-9.18,0.21,14.70,16,0.00,0.00,75.3,3.60,54,11.50,0.00,43,15.50,1.96,4598,5.36,0.0,64,0.00,0
13.683,0.00,3.12,24.58,-10.09,0.14,14.70,16,0.00,0.00,110.3,3.66,54,11.50,0.00,43,10.96,1.84,4548,6.23,0.0,64,0.00,0
13.783,0.00,6.25,24.81,-9.48,0.18,14.70,16,0.00,0.00,85.6,3.68,54,11.50,0.00,43,13.95,1.90,4568,5.67,0.0,64,0.00,0
13.881,0.00,6.25,24.23,-9.59,0.18,14.70,16,0.00,0.00,90.6,3.68,54,11.50,0.00,43,13.48,1.88,4526,5.72,0.0,64,0.00,0
13.981,0.00,6.25,24.46,-9.73,0.17,14.70,16,0.00,0.00,92.7,3.70,54,11.50,0.00,43,12.96,1.86,4515,5.90,0.8,63,0.00,0
14.081,0.00,6.25,24.58,-9.78,0.17,14.70,16,0.00,0.00,93.9,3.58,54,12.50,6.75,43,12.58,1.84,4523,5.92,1.6,63,0.00,0
14.186,0.00,6.25,24.35,-9.78,0.17,14.70,16,0.00,0.00,94.8,3.56,54,19.50,6.75,43,12.63,1.84,4523,6.15,2.4,63,0.00,0
14.287,0.00,6.25,24.58,-10.06,0.17,14.70,16,0.00,0.00,94.3,3.46,54,35.50,6.67,43,12.79,1.84,4464,6.21,2.7,63,0.00,0
