Time (sec),AF Correction 1 (%),AF Learning 1 (%),AF Sens 1 Ratio (AFR),Boost (psi),Calculated Load (g/rev),Comm Fuel Final (AFR),Dyn Adv Mult (DAM),Feedback Knock (°),Fine Knock Learn (°),Fuel Economy (mpg),Fuel Level (V),Fuel Temp (F),Ignition Timing (°),Inj Duty Cycle (%),Intake Temp (F),MAF (g/s),MAF Volts (V),RPM (RPM),TD Boost Error (psi),Throttle Pos (%),Vehicle Speed (mph),Wastegate Duty (%),AP Info:[AP3-SUB-001 v1.7.4.1-17436][2002-2003 USDM Impreza WRX][Reflash: Stage2+EBCS 91 v350.ptm - Realtime: Stage2+EBCS 91 v350.ptm]
10.839,-3.91,6.25,14.70,-4.16,0.54,13.32,13,0.00,0.00,2.8,1.86,28,20.00,2.73,45,7.50,1.58,754,3.60,3.5,2,0.00,0
10.938,-3.12,6.25,14.70,-4.00,0.54,14.62,13,0.00,0.00,2.8,1.86,28,20.50,2.98,45,7.62,1.58,873,3.54,3.5,3,0.00,0
11.037,-2.34,6.25,14.93,-4.12,0.53,14.62,13,0.00,0.00,4.7,1.86,28,20.50,3.07,45,5.14,1.58,881,3.73,3.5,3,0.00,0
11.140,-3.12,6.25,14.93,-4.22,0.53,14.64,13,0.00,0.00,4.7,2.04,28,20.50,2.99,45,7.66,1.58,875,3.75,3.5,3,0.00,0
11.241,-3.91,6.25,14.70,-4.23,0.52,14.64,13,0.00,0.00,4.7,2.02,28,21.00,2.95,45,7.74,1.58,968,3.87,3.5,3,0.00,0
11.335,-3.91,6.25,14.70,-4.49,0.51,14.66,13,0.00,0.00,4.5,2.08,28,21.00,3.16,45,7.86,1.60,988,4.02,3.5,3,0.00,0
11.437,-2.34,6.25,14.81,-4.62,0.50,14.66,13,0.00,0.00,6.4,2.08,28,21.00,3.14,45,7.91,1.60,982,4.20,3.9,4,0.00,0
11.537,-1.56,6.25,14.93,-4.72,0.49,14.67,13,0.00,0.00,6.4,2.02,28,23.50,3.25,45,7.91,1.60,1017,4.25,3.9,4,0.00,0
11.637,-0.78,6.25,15.04,-5.05,0.47,15.02,13,0.00,0.00,6.4,1.90,28,24.00,3.21,45,7.99,1.60,1075,4.68,3.9,4,0.00,0
11.742,-0.78,6.25,15.04,-5.26,0.46,14.69,13,0.00,0.00,6.4,1.44,28,24.00,3.19,45,7.99,1.60,1068,4.74,3.9,4,0.00,0
11.843,-1.56,6.25,14.81,-5.38,0.45,14.69,13,0.00,0.00,6.1,1.34,28,24.50,3.37,45,8.07,1.62,1128,4.97,4.3,4,0.00,0
11.943,-1.56,6.25,14.81,-5.57,0.44,14.70,13,0.00,0.00,7.1,1.46,28,25.00,3.19,45,8.07,1.60,1149,5.20,4.3,5,0.00,0
12.043,-1.56,6.25,14.81,-5.74,0.44,14.71,13,0.00,0.00,7.1,1.52,28,25.00,3.22,45,8.19,1.62,1162,5.30,4.3,5,0.00,0
12.144,-0.78,6.25,14.81,-5.84,0.43,14.71,13,0.00,0.00,6.8,1.44,28,25.00,3.28,45,8.27,1.62,1181,5.47,4.3,5,0.00,0
12.244,-0.78,6.25,14.81,-6.03,0.42,14.73,13,0.00,0.00,6.8,1.58,28,26.00,3.44,45,8.40,1.62,1241,5.63,4.3,5,0.00,0
12.339,-0.78,6.25,14.81,-6.23,0.41,14.73,13,0.00,0.00,6.8,1.78,28,26.00,3.43,45,8.40,1.64,1236,5.82,4.3,6,0.00,0
12.440,-0.78,6.25,14.81,-6.32,0.41,14.73,13,0.00,0.00,8.5,1.56,28,26.50,3.51,45,8.35,1.62,1266,5.92,4.3,6,0.00,0
12.540,0.00,6.25,14.81,-6.52,0.40,14.73,13,0.00,0.00,8.5,1.32,28,27.00,3.56,45,8.48,1.64,1292,6.09,4.3,6,0.00,0
12.642,-0.78,6.25,14.81,-6.63,0.40,14.74,13,0.00,0.00,8.2,1.26,28,27.00,3.34,45,8.52,1.64,1305,6.17,4.3,6,0.00,0
12.740,0.00,6.25,14.70,-6.69,0.39,14.74,13,0.00,0.00,8.2,1.44,28,27.00,3.33,45,8.56,1.64,1336,6.25,4.7,6,0.00,0
12.841,-0.78,6.25,14.70,-6.77,0.39,14.74,13,0.00,0.00,8.2,1.54,28,27.50,3.45,45,8.56,1.66,1348,6.30,4.7,7,0.00,0
12.946,-0.78,6.25,14.70,-6.79,0.39,14.74,13,0.00,0.00,8.9,1.44,28,27.50,3.48,45,8.70,1.64,1358,6.32,4.7,7,0.00,0
13.045,-0.78,6.25,14.59,-6.79,0.39,14.74,13,0.00,0.00,8.7,1.36,28,27.50,3.54,45,8.96,1.66,1383,6.32,4.7,7,0.00,0
13.144,-0.78,6.25,14.59,-6.79,0.39,14.74,13,0.00,0.00,8.7,1.40,28,28.00,3.63,45,9.05,1.66,1418,6.32,4.7,7,0.00,0
13.249,0.00,6.25,14.81,-6.79,0.39,14.73,13,0.00,0.00,8.5,1.84,28,28.50,3.62,45,9.18,1.68,1413,6.32,5.1,7,0.00,0
13.349,0.00,6.25,14.81,-6.73,0.39,14.73,13,0.00,0.00,9.2,1.70,28,29.50,3.68,45,9.58,1.70,1438,6.27,5.1,7,0.00,0
13.448,0.78,6.25,14.81,-6.69,0.39,14.73,13,0.00,0.00,9.2,1.54,28,29.50,3.73,45,9.44,1.68,1456,6.23,5.1,7,0.00,0
13.551,0.78,6.25,14.81,-6.65,0.39,14.73,13,0.00,0.00,8.9,1.56,28,30.00,3.80,45,9.70,1.70,1486,6.19,5.5,7,0.00,0
13.650,1.56,6.25,14.81,-6.65,0.39,14.73,13,0.00,0.00,8.7,1.72,28,30.50,3.87,45,9.80,1.72,1512,6.19,5.5,7,0.00,0
13.750,1.56,6.25,14.81,-6.69,0.39,14.73,13,0.00,0.00,8.5,1.72,28,31.00,3.94,45,10.19,1.72,1538,6.23,5.5,7,0.00,0
13.854,2.34,6.25,14.93,-6.71,0.39,14.71,13,0.00,0.00,8.5,1.50,28,31.50,4.00,45,10.24,1.72,1564,6.27,5.5,7,0.00,0
13.954,2.34,6.25,14.93,-6.79,0.39,14.73,13,0.00,0.00,8.5,1.32,28,32.00,4.05,45,10.24,1.72,1581,6.32,5.5,7,0.00,0
14.053,1.56,6.25,14.70,-6.86,0.39,14.73,13,0.00,0.00,8.2,1.38,28,32.00,4.10,45,10.24,1.72,1628,6.40,5.5,7,0.00,0
14.157,1.56,6.25,14.47,-6.96,0.38,14.73,13,0.00,0.00,8.0,1.70,28,32.00,4.22,45,10.44,1.74,1647,6.46,5.5,7,0.00,0
14.258,2.34,7.03,14.59,-7.04,0.38,14.73,13,0.00,0.00,8.0,1.70,28,32.00,4.27,45,10.54,1.74,1671,6.56,5.9,8,0.00,0
14.351,1.56,8.59,14.59,-7.12,0.38,14.73,13,0.00,0.00,8.5,1.74,28,32.50,4.31,45,10.64,1.74,1684,6.59,5.9,8,0.00,0
14.458,1.56,8.59,14.59,-7.14,0.38,14.73,13,0.00,0.00,8.7,1.72,28,32.50,4.42,45,10.69,1.76,1728,6.61,5.9,8,0.00,0
14.558,0.78,8.59,14.36,-7.19,0.38,14.73,13,0.00,0.00,8.2,1.72,28,33.00,4.48,45,10.94,1.76,1750,6.63,5.9,8,0.00,0
14.658,-0.78,8.59,14.13,-7.17,0.38,14.73,13,0.00,0.00,8.0,1.70,28,33.00,4.55,45,11.04,1.78,1779,6.61,6.3,8,0.00,0
14.758,-0.78,8.59,14.36,-7.19,0.37,14.73,13,0.00,0.00,8.7,1.56,28,33.50,4.60,45,11.14,1.78,1796,6.59,6.3,9,0.00,0
14.853,-0.78,8.59,14.47,-7.21,0.37,14.73,13,0.00,0.00,8.7,1.48,28,34.00,4.68,45,11.24,1.78,1828,6.57,6.3,9,0.00,0
14.954,-1.56,8.59,14.36,-7.15,0.37,14.73,13,0.00,0.00,8.5,1.48,28,34.00,4.72,45,11.39,1.78,1842,6.54,6.3,9,0.00,0
15.058,-1.56,8.59,14.36,-7.15,0.37,14.71,13,0.00,0.00,8.2,1.68,28,34.50,4.80,45,11.39,1.80,1874,6.52,6.3,9,0.00,0
15.159,-2.34,8.59,14.36,-7.19,0.37,14.73,13,0.00,0.00,8.5,1.66,28,35.00,4.84,45,11.49,1.78,1892,7.52,0.0,9,0.00,0
15.258,-2.34,8.59,14.36,-8.31,0.28,16.10,13,0.00,0.00,16.5,1.62,28,24.00,3.63,45,6.30,1.48,1889,7.79,0.0,9,0.00,0
15.362,-3.12,8.59,13.90,-8.89,0.23,15.60,13,0.00,0.00,16.7,1.60,28,20.00,3.20,45,5.49,1.44,1874,8.45,0.0,9,0.00,0
