Time (sec),AF Correction 1 (%),AF Learning 1 (%),AF Sens 1 Ratio (AFR),Boost (psi),Calculated Load (g/rev),Comm Fuel Final (AFR),Dyn Adv Mult (DAM),Feedback Knock (°),Fine Knock Learn (°),Fuel Economy (mpg),Fuel Level (V),Fuel Temp (F),Ignition Timing (°),Inj Duty Cycle (%),Intake Temp (F),MAF (g/s),MAF Volts (V),RPM (RPM),TD Boost Error (psi),Throttle Pos (%),Vehicle Speed (mph),Wastegate Duty (%),AP Info:[AP3-SUB-001 v1.7.4.1-17436][2002-2003 USDM Impreza WRX][Reflash: Stage2+EBCS 91 v350.ptm - Realtime: Stage2+EBCS 91 v350.ptm]
1.764,-14.06,6.25,15.50,-8.18,0.23,14.69,13,0.00,0.00,107.7,0.40,54,14.00,1.06,72,2.77,1.18,711,7.72,0.0,25,0.00,0
1.868,-14.06,6.25,15.62,-8.14,0.23,14.69,13,0.00,0.00,106.8,0.36,54,14.00,1.06,72,2.86,1.18,712,7.68,0.0,25,0.00,0
1.969,-14.06,6.25,15.73,-8.12,0.24,14.69,13,0.00,0.00,106.1,0.32,54,13.00,1.07,72,2.86,1.22,715,7.66,0.0,25,0.00,0
2.069,-13.28,6.25,15.50,-8.10,0.24,14.69,13,0.00,0.00,104.4,0.36,54,13.00,1.22,72,2.88,1.22,713,7.60,0.0,25,0.00,0
2.168,-13.28,6.25,15.62,-8.06,0.24,14.69,13,0.00,0.00,102.3,0.34,54,12.50,1.23,72,2.87,1.20,718,7.60,0.0,24,0.00,0
2.268,-13.28,6.25,15.62,-8.04,0.24,14.69,13,0.00,0.00,101.1,0.34,54,12.00,1.23,72,2.88,1.22,720,7.60,0.0,24,0.00,0
2.368,-13.28,6.25,15.62,-8.04,0.24,14.69,13,0.00,0.00,101.8,0.36,54,13.00,1.22,72,2.88,1.20,713,7.56,0.0,24,0.00,0
2.469,-12.50,6.25,15.62,-8.02,0.24,14.69,13,0.00,0.00,101.8,0.32,54,14.00,1.19,72,2.88,1.18,694,7.56,0.0,24,0.00,0
2.568,-12.50,6.25,15.50,-7.99,0.24,14.69,13,0.00,0.00,101.1,0.32,54,13.50,1.20,72,2.88,1.22,703,7.50,0.0,24,0.00,0
2.669,-12.50,6.25,15.62,-7.95,0.25,14.69,13,0.00,0.00,96.0,0.34,54,13.00,1.21,72,2.98,1.22,706,7.48,0.0,24,0.00,0
2.774,-12.50,6.25,15.62,-7.89,0.25,14.69,13,0.00,0.00,94.3,0.34,54,13.00,1.21,72,3.03,1.22,707,7.43,0.0,24,0.00,0
2.873,-11.72,6.25,15.73,-7.85,0.25,14.69,13,0.00,0.00,94.3,0.38,54,12.50,1.21,72,3.03,1.22,710,7.39,0.0,24,0.00,0
2.974,-11.72,6.25,15.73,-7.83,0.25,14.69,13,0.00,0.00,93.9,0.34,54,12.00,1.21,72,3.07,1.24,722,7.37,0.0,24,0.00,0
3.069,-11.72,6.25,15.73,-7.83,0.25,14.69,13,0.00,0.00,96.7,0.32,54,10.50,1.24,72,2.98,1.20,726,7.37,0.0,24,0.00,0
3.170,-11.72,6.25,15.73,-7.89,0.25,14.69,13,0.00,0.00,97.8,0.34,54,10.50,1.25,72,2.92,1.20,732,7.43,0.0,24,0.00,0
3.270,-11.72,6.25,15.50,-7.91,0.25,14.69,13,0.00,0.00,98.6,0.32,54,10.50,1.25,72,2.90,1.20,732,7.44,0.0,24,0.00,0
3.375,-10.94,6.25,15.50,-7.97,0.24,14.69,13,0.00,0.00,97.8,0.34,54,9.50,1.26,72,2.86,1.18,741,7.52,0.0,24,0.00,0
3.475,-10.94,6.25,15.62,-8.04,0.24,14.69,13,0.00,0.00,101.4,0.32,54,9.50,1.27,72,2.82,1.20,741,7.58,0.0,24,0.00,0
3.573,-10.94,6.25,15.39,-8.06,0.24,14.69,13,0.00,0.00,100.0,0.32,54,10.50,1.25,72,2.86,1.20,731,7.60,0.0,24,0.00,0
3.679,-10.94,6.25,15.39,-8.10,0.24,14.69,13,0.00,0.00,98.6,0.32,54,11.50,1.24,72,2.86,1.22,728,7.64,0.0,24,0.00,0
3.773,-10.94,6.25,15.27,-8.10,0.24,14.69,13,0.00,0.00,97.4,0.36,54,11.00,1.25,72,2.86,1.20,730,7.64,0.0,24,0.00,0
3.873,-10.16,6.25,15.39,-8.08,0.24,14.69,13,0.00,0.00,98.6,0.38,54,11.50,1.24,72,2.86,1.20,726,7.60,0.0,24,0.00,0
3.979,-10.16,6.25,15.39,-8.08,0.24,14.69,13,0.00,0.00,97.1,0.32,54,12.50,1.22,72,2.90,1.22,717,7.62,0.0,24,0.00,0
4.079,-10.16,6.25,15.27,-8.04,0.24,14.69,13,0.00,0.00,96.4,0.32,54,12.00,1.23,72,2.90,1.18,718,7.58,0.0,24,0.00,0
4.179,-10.16,6.25,15.50,-8.04,0.24,14.69,13,0.00,0.00,94.6,0.36,54,11.50,1.23,72,2.96,1.20,722,7.56,0.0,24,0.00,0
4.273,-10.16,6.25,15.27,-7.99,0.24,14.69,13,0.00,0.00,93.9,0.36,54,12.00,1.22,72,2.98,1.22,717,7.54,0.0,24,0.00,0
4.374,-10.16,6.25,15.27,-7.99,0.24,14.69,13,0.00,0.00,95.0,0.34,54,11.50,1.23,72,2.94,1.20,722,7.52,0.0,24,0.00,0
4.475,-9.38,6.25,15.39,-7.97,0.24,14.69,13,0.00,0.00,95.7,0.34,54,10.50,1.24,72,2.94,1.20,726,7.50,0.0,22,0.00,0
4.578,-9.38,6.25,15.39,-7.97,0.24,14.69,13,0.00,0.00,92.0,0.36,54,10.50,1.25,72,2.90,1.22,734,7.50,0.0,22,0.00,0
4.682,-9.38,6.25,15.39,-8.02,0.24,14.69,13,0.00,0.00,93.4,0.36,54,10.50,1.25,72,2.83,1.18,738,7.56,0.0,22,0.00,0
4.783,-9.38,6.25,15.27,-8.10,0.24,14.69,13,0.00,0.00,95.7,0.34,54,10.00,1.26,72,2.79,1.20,740,7.64,0.0,22,0.00,0
4.883,-9.38,6.25,15.27,-8.12,0.23,14.69,13,0.00,0.00,92.7,0.36,54,10.50,1.25,72,2.86,1.20,735,7.66,0.0,22,0.00,0
4.984,-9.38,6.25,15.27,-8.14,0.23,14.70,13,0.00,0.00,84.9,0.34,54,11.50,1.24,72,2.86,1.20,728,7.68,0.0,21,0.00,0
5.084,-9.38,6.25,15.16,-8.12,0.23,14.70,13,0.00,0.00,84.2,0.36,54,11.00,1.25,72,2.86,1.22,730,7.68,0.0,21,0.00,0
5.187,-9.38,6.25,15.04,-8.12,0.24,14.69,13,0.00,0.00,82.6,0.36,54,12.00,1.24,72,2.90,1.18,724,7.68,0.0,21,0.00,0
5.286,-8.59,6.25,15.16,-8.12,0.24,14.69,13,0.00,0.00,83.0,0.36,54,13.00,1.22,72,2.90,1.20,717,7.66,0.0,21,0.00,0
5.384,-8.59,6.25,15.04,-8.06,0.24,14.69,13,0.00,0.00,82.6,0.36,54,11.50,1.24,72,2.90,1.20,725,7.62,0.0,21,0.00,0
5.479,-8.59,6.25,15.16,-8.10,0.24,14.69,13,0.00,0.00,75.5,0.34,54,11.00,1.25,72,2.90,1.18,733,7.64,0.0,19,0.00,0
5.580,-8.59,6.25,15.04,-8.08,0.24,14.70,13,0.00,0.00,76.0,0.34,54,11.50,1.24,72,2.86,1.22,728,7.68,0.0,19,0.00,0
5.681,-8.59,6.25,15.04,-8.14,0.24,14.70,13,0.00,0.00,76.2,0.36,54,11.00,1.25,72,2.83,1.20,731,7.68,0.0,19,0.00,0
5.787,-8.59,6.25,15.16,-8.14,0.23,14.70,13,0.00,0.00,77.6,0.34,54,11.50,1.24,72,2.82,1.20,726,7.68,0.0,19,0.00,0
5.887,-8.59,6.25,15.04,-8.12,0.24,14.70,13,0.00,0.00,76.4,0.34,54,13.00,1.22,72,2.82,1.22,715,7.66,0.0,17,0.00,0
5.986,-8.59,6.25,14.93,-8.12,0.24,14.70,13,0.00,0.00,68.0,0.34,54,12.00,1.23,72,2.86,1.22,723,7.64,0.0,17,0.00,0
6.091,-8.59,6.25,14.93,-8.06,0.24,14.70,13,0.00,0.00,68.0,0.34,54,12.50,1.23,72,2.86,1.18,719,7.64,0.0,17,0.00,0
6.192,-8.59,6.25,14.93,-8.08,0.24,14.70,13,0.00,0.00,68.7,0.36,54,13.00,1.21,72,2.86,1.20,708,7.60,0.0,17,0.00,0
6.292,-8.59,6.25,14.93,-8.06,0.24,14.70,13,0.00,0.00,68.9,0.32,54,13.00,1.22,72,2.86,1.20,713,7.60,0.0,17,0.00,0
6.388,-8.59,6.25,14.93,-8.02,0.24,14.69,13,0.00,0.00,56.9,0.36,54,12.50,1.21,72,2.92,1.20,711,7.56,0.0,14,0.00,0
6.488,-8.59,6.25,15.04,-8.02,0.24,14.69,13,0.00,0.00,57.2,0.36,54,13.50,1.20,72,2.92,1.24,702,7.56,0.0,14,0.00,0
6.590,-8.59,6.25,14.93,-7.95,0.25,14.69,13,0.00,0.00,55.5,0.32,54,12.00,1.22,72,3.00,1.24,716,7.48,0.0,14,0.00,0
6.693,-7.81,6.25,14.93,-7.95,0.25,14.69,13,0.00,0.00,55.5,0.32,54,12.00,1.22,72,2.98,1.20,716,7.48,0.0,14,0.00,0
6.794,-7.81,6.25,14.93,-7.93,0.25,14.69,13,0.00,0.00,56.0,0.34,54,11.00,1.24,72,2.96,1.22,726,7.46,0.0,14,0.00,0
6.894,-7.81,6.25,14.93,-7.93,0.25,14.69,13,0.00,0.00,48.2,0.34,54,10.50,1.24,72,2.98,1.20,727,7.48,0.0,12,0.00,0
6.989,-7.81,6.25,15.04,-7.97,0.24,14.69,13,0.00,0.00,49.4,0.34,54,10.50,1.24,72,2.94,1.20,728,7.50,0.0,12,0.00,0
7.090,-7.81,6.25,14.93,-7.97,0.24,14.69,13,0.00,0.00,48.9,0.34,54,11.00,1.24,72,2.94,1.22,726,7.50,0.0,12,0.00,0
7.194,-7.81,6.25,14.93,-7.97,0.24,14.69,13,0.00,0.00,48.5,0.34,54,11.50,1.24,72,2.94,1.20,724,7.50,0.0,12,0.00,0
7.298,-7.81,6.25,15.04,-7.99,0.24,14.69,13,0.00,0.00,49.4,0.34,54,11.00,1.24,72,2.98,1.20,724,7.52,0.0,10,0.00,0
7.398,-7.81,6.25,14.93,-7.95,0.25,14.69,13,0.00,0.00,38.6,0.34,54,11.50,1.24,72,2.98,1.22,724,7.48,0.0,10,0.00,0
7.498,-7.81,6.25,14.93,-7.97,0.25,14.69,13,0.00,0.00,38.6,0.34,54,12.00,1.23,72,2.98,1.22,724,7.48,0.0,10,0.00,0
7.591,-7.81,6.25,14.81,-7.95,0.25,14.69,13,0.00,0.00,38.6,0.34,54,10.50,1.25,72,2.98,1.22,731,7.48,0.0,10,0.00,0
7.690,-7.81,6.25,14.93,-7.97,0.25,14.69,13,0.00,0.00,38.3,0.32,54,11.00,1.25,72,2.96,1.22,730,7.50,0.0,10,0.00,0
7.791,-7.81,6.25,14.93,-8.01,0.24,14.69,13,0.00,0.00,34.3,0.34,54,11.50,1.24,72,2.94,1.20,724,7.54,0.0,9,0.00,0
7.897,-7.81,6.25,14.93,-7.99,0.24,14.70,13,0.00,0.00,34.3,0.32,54,10.50,1.26,72,2.94,1.22,737,7.56,0.0,9,0.00,0
7.997,-7.81,6.25,14.93,-8.04,0.24,14.70,13,0.00,0.00,34.6,0.32,54,11.00,1.25,72,2.92,1.18,732,7.58,0.0,9,0.00,0
8.097,-7.81,6.25,14.93,-8.06,0.24,14.70,13,0.00,0.00,35.0,0.34,54,11.00,1.25,72,2.90,1.18,731,7.62,0.0,9,0.00,0
8.201,-7.81,6.25,14.70,-8.08,0.24,14.70,13,0.00,0.00,34.6,0.32,54,11.00,1.25,72,2.86,1.20,733,7.62,0.0,9,0.00,0
8.294,-7.81,6.25,14.81,-8.10,0.24,14.70,13,0.00,0.00,29.6,0.32,54,11.50,1.24,72,2.88,1.20,728,7.64,0.0,7,0.00,0
8.404,-7.81,6.25,14.70,-8.06,0.24,14.70,13,0.00,0.00,29.4,0.32,54,11.50,1.25,72,2.90,1.22,732,7.66,0.0,7,0.00,0
8.498,-7.81,6.25,14.81,-8.08,0.24,14.70,13,0.00,0.00,29.4,0.34,54,11.50,1.25,72,2.90,1.20,732,7.62,0.0,7,0.00,0
8.599,-7.81,6.25,14.70,-8.10,0.24,14.70,13,0.00,0.00,29.4,0.32,54,11.50,1.25,72,2.88,1.20,730,7.66,0.0,7,0.00,0
8.699,-7.81,6.25,14.70,-8.08,0.24,14.70,13,0.00,0.00,29.4,0.32,54,12.50,1.23,72,2.88,1.22,719,7.62,0.0,7,0.00,0
8.804,-7.81,6.25,14.70,-8.10,0.24,14.70,13,0.00,0.00,26.6,0.32,54,12.00,1.23,72,2.92,1.22,725,7.62,0.0,7,0.00,0
8.908,-7.81,6.25,14.70,-8.04,0.24,14.70,13,0.00,0.00,26.8,0.32,54,11.50,1.24,72,2.90,1.20,727,7.60,0.0,7,0.00,0
8.998,-7.81,6.25,14.70,-8.06,0.24,14.70,13,0.00,0.00,26.8,0.34,54,12.00,1.23,72,2.86,1.22,724,7.60,0.0,7,0.00,0
9.104,-7.81,6.25,14.70,-8.08,0.24,14.70,13,0.00,0.00,27.5,0.32,54,11.50,1.24,72,2.86,1.18,728,7.62,0.0,7,0.00,0
9.203,-7.81,6.25,14.70,-8.06,0.24,14.70,13,0.00,0.00,24.7,0.32,54,11.50,1.24,72,2.86,1.18,729,7.64,0.0,6,0.00,0
9.303,-7.81,6.25,14.81,-8.12,0.24,14.70,13,0.00,0.00,25.2,0.32,54,12.00,1.23,72,2.83,1.20,721,7.66,0.0,6,0.00,0
9.408,-7.81,6.25,14.70,-8.14,0.24,14.70,13,0.00,0.00,24.7,0.32,54,11.50,1.25,72,2.86,1.18,732,7.68,0.0,6,0.00,0
9.508,-7.81,6.25,14.59,-8.14,0.23,14.70,13,0.00,0.00,24.9,0.32,54,10.50,1.26,72,2.83,1.22,738,7.68,0.0,6,0.00,0
9.609,-7.81,6.25,14.70,-8.20,0.23,14.70,13,0.00,0.00,25.2,0.32,54,10.50,1.26,72,2.79,1.20,738,7.73,0.0,6,0.00,0
9.704,-7.81,6.25,14.70,-8.20,0.23,14.70,13,0.00,0.00,20.5,0.32,54,10.50,1.26,72,2.77,1.20,738,7.77,0.0,5,0.00,0
9.804,-7.81,6.25,14.70,-8.24,0.23,14.70,13,0.00,0.00,20.5,0.32,54,11.50,1.25,72,2.77,1.20,730,7.77,0.0,5,0.00,0
9.905,-7.81,6.25,14.81,-8.26,0.23,14.70,13,0.00,0.00,20.7,0.32,54,11.50,1.24,72,2.77,1.18,728,7.79,0.0,5,0.00,0
10.007,-7.81,6.25,14.70,-8.24,0.23,14.70,13,0.00,0.00,20.0,0.34,54,11.50,1.25,72,2.82,1.20,731,7.75,0.0,5,0.00,0
10.111,-7.81,6.25,14.70,-8.28,0.23,14.70,13,0.00,0.00,20.2,0.32,54,11.00,1.25,72,2.79,1.18,735,7.79,0.0,5,0.00,0
10.207,-7.81,6.25,14.70,-8.24,0.23,14.71,13,0.00,0.00,20.7,0.32,54,11.00,1.26,72,2.75,1.18,736,7.81,0.0,5,0.00,0
10.310,-7.03,6.25,14.81,-8.28,0.23,14.71,13,0.00,0.00,20.9,0.32,54,12.00,1.24,72,2.73,1.20,727,7.79,0.0,5,0.00,0
10.410,-7.03,6.25,14.81,-8.30,0.23,14.71,13,0.00,0.00,21.2,0.32,54,11.50,1.24,72,2.73,1.18,729,7.83,0.0,5,0.00,0
10.510,-7.03,6.25,14.70,-8.24,0.23,14.70,13,0.00,0.00,20.5,0.32,54,12.50,1.23,72,2.77,1.18,722,7.79,0.0,5,0.00,0
10.615,-7.03,6.25,14.81,-8.26,0.23,14.70,13,0.00,0.00,20.7,0.30,54,13.00,1.22,72,2.77,1.20,713,7.79,0.0,5,0.00,0
10.713,-7.03,6.25,14.70,-8.22,0.23,14.70,13,0.00,0.00,20.2,0.32,54,13.00,1.22,72,2.79,1.20,717,7.75,0.0,5,0.00,0
10.814,-7.03,6.25,14.70,-8.20,0.23,14.70,13,0.00,0.00,20.0,0.32,54,12.50,1.22,72,2.82,1.20,717,7.73,0.0,5,0.00,0
10.909,-7.03,6.25,14.81,-8.18,0.23,14.70,13,0.00,0.00,20.2,0.32,54,12.50,1.22,72,2.86,1.22,714,7.72,0.0,5,0.00,0
11.012,-7.03,6.25,14.81,-8.14,0.23,14.70,13,0.00,0.00,20.2,0.32,54,12.00,1.23,72,2.83,1.18,718,7.70,0.0,5,0.00,0
11.117,-7.03,6.25,15.04,-8.16,0.23,14.70,13,0.00,0.00,20.5,0.32,54,11.00,1.25,72,2.82,1.18,730,7.68,0.0,5,0.00,0
11.219,-7.03,6.25,14.81,-8.16,0.23,14.70,13,0.00,0.00,20.2,0.32,54,11.00,1.25,72,2.82,1.20,730,7.73,0.0,5,0.00,0
11.320,-7.03,6.25,14.81,-8.20,0.23,14.70,13,0.00,0.00,20.7,0.32,54,10.00,1.26,72,2.77,1.18,740,7.73,0.0,5,0.00,0
11.420,-7.03,6.25,14.93,-8.22,0.23,14.70,13,0.00,0.00,21.2,0.32,54,10.50,1.26,72,2.73,1.20,738,7.77,0.0,5,0.00,0
11.519,-7.03,6.25,14.81,-8.24,0.23,14.70,13,0.00,0.00,20.7,0.32,54,11.50,1.24,72,2.73,1.18,727,7.77,0.0,5,0.00,0
11.619,-7.03,6.25,14.81,-8.28,0.23,14.70,13,0.00,0.00,20.9,0.32,54,11.50,1.24,72,2.73,1.16,736,7.79,0.0,5,0.00,0
11.714,-7.03,6.25,14.70,-8.30,0.23,14.71,13,0.00,0.00,21.2,0.32,54,11.00,1.25,72,2.69,1.20,731,7.83,0.0,5,0.00,0
11.814,-7.03,6.25,14.59,-8.30,0.22,14.71,13,0.00,0.00,20.7,0.32,54,11.00,1.25,72,2.73,1.18,727,7.81,0.0,5,0.00,0
11.917,-7.03,6.25,14.70,-8.31,0.23,14.70,13,0.00,0.00,20.7,0.32,54,12.50,1.23,72,2.73,1.18,718,7.85,0.0,5,0.00,0
12.017,-7.03,6.25,14.70,-8.28,0.23,14.70,13,0.00,0.00,20.7,0.32,54,11.50,1.23,73,2.73,1.20,723,7.83,0.0,4,0.00,0
12.117,-7.03,6.25,14.70,-8.30,0.23,14.70,13,0.00,0.00,18.1,0.32,54,12.00,1.23,73,2.73,1.18,721,7.81,0.0,4,0.00,0
12.217,-7.03,6.25,14.70,-8.28,0.23,14.70,13,0.00,0.00,18.3,0.32,54,12.50,1.23,73,2.75,1.18,720,7.81,0.0,4,0.00,0
12.319,-7.03,6.25,14.70,-8.26,0.23,14.70,13,0.00,0.00,17.9,0.30,54,11.50,1.24,73,2.77,1.18,726,7.79,0.0,4,0.00,0
12.419,-7.03,6.25,14.81,-8.28,0.23,14.70,13,0.00,0.00,18.3,0.32,54,11.50,1.23,73,2.73,1.18,720,7.81,0.0,4,0.00,0
12.520,-7.03,6.25,14.70,-8.24,0.23,14.70,13,0.00,0.00,18.1,0.32,54,11.50,1.24,73,2.73,1.20,724,7.77,0.0,4,0.00,0
12.623,-7.03,6.25,14.81,-8.26,0.23,14.70,13,0.00,0.00,18.1,0.32,54,12.00,1.23,73,2.75,1.20,720,7.79,0.0,4,0.00,0
12.724,-7.03,6.25,14.81,-8.28,0.23,14.70,13,0.00,0.00,18.3,0.32,54,12.00,1.23,73,2.73,1.18,720,7.79,0.0,4,0.00,0
12.825,-7.03,6.25,14.70,-8.24,0.23,14.70,13,0.00,0.00,18.1,0.32,54,11.50,1.24,73,2.75,1.20,724,7.75,0.0,4,0.00,0
12.928,-7.03,6.25,14.70,-8.28,0.23,14.70,13,0.00,0.00,18.1,0.32,54,11.50,1.24,73,2.75,1.16,726,7.79,0.0,4,0.00,0
13.028,-7.03,6.25,14.59,-8.24,0.23,14.70,13,0.00,0.00,18.1,0.32,54,12.00,1.23,73,2.75,1.18,719,7.79,0.0,4,0.00,0
13.128,-7.03,6.25,14.81,-8.24,0.23,14.70,13,0.00,0.00,18.1,0.32,54,12.00,1.22,73,2.73,1.18,720,7.75,0.0,4,0.00,0
13.222,-7.03,6.25,14.70,-8.24,0.23,14.70,13,0.00,0.00,18.1,0.32,54,11.50,1.23,73,2.75,1.18,722,7.77,0.0,4,0.00,0
13.327,-7.03,6.25,14.59,-8.24,0.23,14.70,13,0.00,0.00,17.6,0.38,54,11.50,1.23,73,2.73,1.16,720,7.75,0.0,4,0.00,0
13.427,-7.03,6.25,14.70,-8.24,0.23,14.70,13,0.00,0.00,18.3,0.32,54,13.00,1.21,73,2.73,1.20,710,7.77,0.0,4,0.00,0
13.531,-7.03,6.25,14.70,-8.22,0.23,14.70,13,0.00,0.00,18.1,0.32,54,12.50,1.23,73,2.75,1.20,719,7.75,0.0,4,0.00,0
13.623,-7.03,6.25,14.81,-8.22,0.23,14.70,13,0.00,0.00,17.9,0.30,54,11.50,1.24,73,2.77,1.18,724,7.75,0.0,4,0.00,0
13.724,-7.03,6.25,14.70,-8.22,0.23,14.70,13,0.00,0.00,18.1,0.32,54,11.50,1.21,73,2.73,1.20,711,7.75,0.0,4,0.00,0
13.824,-7.03,6.25,14.70,-8.20,0.23,14.70,13,0.00,0.00,18.1,0.32,54,12.00,1.22,73,2.73,1.18,715,7.75,0.0,4,0.00,0
13.933,-7.03,6.25,14.93,-8.22,0.23,14.70,13,0.00,0.00,18.3,0.32,54,11.50,1.23,73,2.75,1.18,722,7.75,0.0,4,0.00,0
14.025,-7.03,6.25,14.70,-8.20,0.23,14.70,13,0.00,0.00,18.1,0.32,54,11.50,1.23,73,2.73,1.20,719,7.73,0.0,4,0.00,0
14.130,-7.03,6.25,14.81,-8.22,0.23,14.70,13,0.00,0.00,18.1,0.32,54,11.00,1.24,73,2.77,1.18,724,7.75,0.0,4,0.00,0
14.229,-7.03,6.25,14.81,-8.22,0.23,14.70,13,0.00,0.00,18.1,0.32,54,11.00,1.24,73,2.75,1.20,724,7.75,0.0,4,0.00,0
14.330,-7.03,6.25,14.81,-8.18,0.23,14.70,13,0.00,0.00,17.9,0.30,54,13.00,1.21,73,2.77,1.20,709,7.72,0.0,4,0.00,0
14.435,-7.03,6.25,14.81,-8.20,0.23,14.70,13,0.00,0.00,17.9,0.32,54,12.50,1.20,73,2.79,1.18,705,7.70,0.0,4,0.00,0
14.534,-7.03,6.25,14.70,-8.14,0.23,14.70,13,0.00,0.00,17.6,0.30,54,12.50,1.21,73,2.83,1.18,710,7.68,0.0,4,0.00,0
14.638,-7.03,6.25,14.70,-8.12,0.24,14.70,13,0.00,0.00,17.4,0.30,54,14.00,1.19,73,2.86,1.18,685,7.62,0.0,4,0.00,0
14.729,-7.03,6.25,14.70,-8.06,0.24,14.69,13,0.00,0.00,17.4,0.32,54,13.50,1.19,73,2.86,1.22,696,7.60,0.0,4,0.00,0
14.829,-7.03,6.25,14.81,-7.89,0.24,14.69,13,0.00,0.00,17.2,0.32,54,13.00,1.20,73,2.86,1.20,700,7.37,0.0,4,0.00,0
14.930,-6.25,6.25,14.81,-7.85,0.24,14.69,13,0.00,0.00,17.9,0.32,54,13.50,1.18,73,2.83,1.20,694,7.39,0.0,4,0.00,0
15.035,-6.25,6.25,14.93,-7.85,0.24,14.69,13,0.00,0.00,17.6,0.34,54,13.00,1.21,73,2.88,1.22,708,7.41,0.0,4,0.00,0
15.134,-6.25,6.25,14.93,-7.87,0.24,14.69,13,0.00,0.00,17.2,0.32,54,11.50,1.21,73,2.94,1.20,708,7.41,0.0,4,0.00,0
15.238,-6.25,6.25,14.93,-7.87,0.25,14.69,13,0.00,0.00,16.9,0.32,54,11.50,1.22,73,2.96,1.20,714,7.41,0.0,4,0.00,0
15.337,-6.25,6.25,14.93,-7.87,0.25,14.69,13,0.00,0.00,14.6,0.32,54,11.50,1.21,73,2.94,1.22,708,7.41,0.0,4,0.00,0
