Time (sec),AF Correction 1 (%),AF Learning 1 (%),AF Sens 1 Ratio (AFR),Boost (psi),Calculated Load (g/rev),Comm Fuel Final (AFR),Dyn Adv Mult (DAM),Feedback Knock (°),Fine Knock Learn (°),Fuel Economy (mpg),Fuel Level (V),Fuel Temp (F),Ignition Timing (°),Inj Duty Cycle (%),Intake Temp (F),MAF (g/s),MAF Volts (V),RPM (RPM),TD Boost Error (psi),Throttle Pos (%),Vehicle Speed (mph),Wastegate Duty (%),AP Info:[AP3-SUB-001 v1.7.4.1-17436][2002-2003 USDM Impreza WRX][Reflash: Stage2+EBCS 91 v350.ptm - Realtime: Stage2+EBCS 91 v350.ptm]
0.984,-3.12,10.94,14.13,-3.36,0.55,11.82,13,0.00,0.00,0.0,2.74,39,21.00,3.81,45,12.99,1.86,941,2.65,9.0,0,0.00,0
1.084,-13.28,10.16,12.75,-3.13,0.58,14.55,13,0.00,0.00,0.0,2.74,39,24.50,4.76,45,12.76,1.84,1394,2.67,9.0,0,0.00,0
1.192,-10.94,10.16,12.86,-3.67,0.55,14.98,13,0.00,0.00,0.0,2.74,39,28.50,5.01,45,13.33,1.86,1566,3.44,9.0,0,0.00,0
1.292,-1.56,10.16,14.13,-4.31,0.51,15.00,13,0.00,0.00,0.0,2.60,39,32.00,6.00,45,13.89,1.90,1759,3.87,9.0,0,0.00,0
1.393,0.78,9.38,15.96,-4.87,0.49,14.61,13,0.00,0.00,0.0,2.48,39,35.00,5.82,45,14.41,1.92,1842,4.37,9.0,0,0.00,0
1.490,0.00,9.38,15.50,-5.12,0.48,14.62,13,0.00,0.00,0.0,2.24,39,35.50,5.88,45,14.78,1.92,1838,4.51,9.0,0,0.00,0
1.590,-0.78,8.59,14.81,-5.14,0.49,14.63,13,0.00,0.00,0.0,2.12,39,35.00,5.77,45,14.87,1.92,1733,4.56,9.0,0,0.00,0
1.694,0.00,8.59,14.59,-4.99,0.51,14.00,13,0.00,0.00,0.0,1.92,39,30.00,5.59,45,15.01,1.92,1638,4.49,9.0,0,0.00,0
1.794,1.56,8.59,14.81,-4.56,0.54,13.92,13,0.00,0.00,0.0,1.92,39,29.00,5.43,45,14.74,1.92,1497,4.02,9.0,0,0.00,0
1.894,0.00,7.81,14.81,-4.06,0.57,14.03,13,0.00,0.00,0.0,1.88,39,26.00,5.51,45,14.57,1.90,1434,3.60,9.0,0,0.00,0
1.989,-3.12,7.81,14.13,-3.69,0.59,14.10,13,0.00,0.00,0.0,1.86,39,25.50,5.25,45,14.59,1.90,1368,3.11,9.0,0,0.00,0
2.099,-3.91,7.81,13.90,-3.33,0.61,14.26,13,0.00,0.00,0.0,1.94,39,24.50,5.20,45,14.25,1.88,1354,2.86,9.0,0,0.00,0
2.200,-2.34,7.81,14.13,-3.11,0.63,14.59,13,0.00,0.00,0.0,2.08,39,23.50,5.07,45,14.27,1.90,1322,2.61,9.0,1,0.00,0
2.294,-2.34,7.81,14.59,-2.94,0.64,14.59,13,0.00,0.00,0.5,2.16,39,23.50,5.33,45,14.21,1.90,1314,2.42,9.0,1,0.00,0
2.399,-2.34,7.03,14.70,-2.84,0.65,14.60,13,0.00,0.00,0.5,2.36,39,22.50,5.26,45,14.01,1.88,1298,2.32,9.0,1,0.00,0
2.496,-1.56,7.03,14.81,-2.69,0.65,14.60,13,0.00,0.00,0.5,2.28,39,22.50,5.21,43,13.91,1.88,1286,2.22,9.0,1,0.00,0
2.599,-2.34,5.47,14.81,-2.61,0.65,14.61,13,0.00,0.00,0.5,2.18,39,22.50,5.16,43,14.05,1.88,1273,2.15,9.0,1,0.00,0
2.695,-2.34,5.47,14.81,-2.55,0.66,14.61,13,0.00,0.00,1.4,2.02,39,22.50,5.16,45,13.95,1.88,1276,2.05,9.0,2,0.00,0
2.796,-1.56,5.47,14.81,-2.48,0.66,14.61,13,0.00,0.00,1.6,1.86,39,21.50,5.06,45,13.95,1.86,1248,1.97,9.0,2,0.00,0
2.897,-0.78,5.47,14.93,-2.34,0.67,14.61,13,0.00,0.00,1.6,1.92,39,21.50,5.05,45,14.00,1.88,1236,1.86,9.0,2,0.00,0
2.997,0.00,5.47,15.04,-2.22,0.67,14.61,13,0.00,0.00,1.6,1.90,39,20.50,5.16,43,13.93,1.86,1210,1.76,9.0,2,0.00,0
3.104,0.00,5.47,14.81,-2.05,0.67,14.61,13,0.00,0.00,1.6,1.84,39,20.50,5.12,43,13.33,1.86,1201,1.59,9.0,2,0.00,0
3.198,-0.78,5.47,14.81,-2.03,0.67,14.62,13,0.00,0.00,3.1,1.98,39,21.00,4.96,43,13.60,1.86,1225,1.57,9.0,4,0.00,0
3.303,0.00,5.47,14.70,-2.22,0.65,14.91,13,0.00,0.00,3.1,2.12,39,23.00,5.54,45,14.17,1.88,1368,1.91,9.0,4,0.00,0
3.404,-0.78,5.47,14.59,-2.51,0.64,14.86,13,0.00,0.00,3.1,2.12,39,24.50,5.32,43,14.00,1.88,1385,2.05,9.0,4,0.00,0
3.499,0.00,5.47,14.59,-2.61,0.63,14.65,13,0.00,0.00,2.8,2.18,39,25.00,5.56,43,14.68,1.90,1447,2.20,9.0,4,0.00,0
3.599,2.34,5.47,15.04,-2.84,0.61,14.87,13,0.00,0.00,2.8,2.42,39,27.00,5.79,43,14.87,1.92,1508,2.38,9.0,6,0.00,0
3.702,2.34,5.47,15.04,-3.19,0.59,14.67,13,0.00,0.00,4.9,2.38,39,28.50,6.05,43,15.02,1.92,1575,2.78,9.0,6,0.00,0
3.802,3.12,5.47,14.93,-3.36,0.58,14.68,13,0.00,0.00,4.7,2.30,39,28.50,6.04,43,15.14,1.92,1574,3.00,9.0,6,0.00,0
3.903,3.12,5.47,14.81,-3.60,0.57,14.69,13,0.00,0.00,4.5,2.14,39,30.50,6.15,43,15.85,1.96,1696,3.15,9.0,6,0.00,0
4.007,3.12,5.47,14.81,-3.89,0.56,14.69,13,0.00,0.00,4.5,2.10,39,31.00,6.30,43,16.14,1.96,1738,3.42,9.0,6,0.00,0
4.104,3.91,5.47,14.70,-4.06,0.55,14.69,13,0.00,0.00,5.2,2.00,39,31.50,6.45,43,16.15,1.96,1779,3.48,9.0,7,0.00,0
4.204,3.12,5.47,14.59,-4.16,0.55,14.70,13,0.00,0.00,5.2,2.12,39,32.00,6.62,43,16.37,1.98,1870,3.60,9.0,7,0.00,0
4.308,3.91,5.47,14.59,-4.27,0.54,14.70,13,0.00,0.00,4.9,2.18,39,33.00,6.47,43,16.78,2.00,1895,3.62,9.0,7,0.00,0
4.409,2.34,5.47,14.47,-4.33,0.53,14.71,13,0.00,0.00,4.9,2.26,39,33.00,6.55,43,17.13,2.00,1949,3.65,9.0,7,0.00,0
4.509,3.12,5.47,14.47,-4.35,0.53,14.71,13,0.00,0.00,4.9,2.34,39,34.00,6.76,43,17.20,2.00,1980,3.67,9.0,7,0.00,0
4.614,3.91,5.47,14.47,-4.45,0.52,14.71,13,0.00,0.00,6.1,2.44,39,34.50,6.87,43,17.41,2.00,2057,3.75,9.0,9,0.00,0
4.713,3.12,5.47,14.59,-4.51,0.51,14.71,13,0.00,0.00,6.1,2.38,39,35.50,7.10,43,17.28,2.02,2079,3.75,9.0,9,0.00,0
4.813,3.12,5.47,14.47,-4.60,0.50,14.71,13,0.00,0.00,6.1,2.44,39,35.50,7.25,43,17.76,2.02,2125,3.83,9.0,9,0.00,0
4.908,3.91,5.47,14.59,-4.70,0.49,14.71,13,0.00,0.00,5.9,2.48,39,38.50,6.95,43,17.62,2.02,2173,3.89,9.4,9,0.00,0
5.008,3.91,5.47,14.59,-4.89,0.49,14.72,13,0.00,0.00,5.9,2.48,39,38.50,7.15,43,17.91,2.02,2233,4.10,9.0,10,0.00,0
5.113,4.69,5.47,14.59,-5.10,0.47,15.22,13,0.00,0.00,6.6,2.44,39,39.00,7.19,43,16.89,1.94,2246,6.03,0.0,10,0.00,0
5.214,4.69,5.47,14.59,-7.54,0.28,16.93,13,0.00,0.00,16.5,2.44,39,27.00,4.31,43,5.94,1.48,2246,6.86,0.0,10,0.00,0
5.314,2.34,5.47,12.63,-8.66,0.20,16.00,13,0.00,0.00,17.9,2.48,39,20.50,3.32,43,5.43,1.42,2224,8.18,0.0,10,0.00,0
5.409,0.00,6.25,12.40,-9.26,0.16,15.21,13,0.00,0.00,20.2,2.70,39,17.00,0.00,43,4.88,1.38,2178,8.55,0.0,10,0.00,0
5.518,0.00,6.25,13.32,-9.55,0.14,15.09,13,0.00,0.00,28.9,2.80,39,15.50,0.00,45,4.23,1.32,2106,8.89,0.0,12,0.00,0
5.618,0.00,6.25,14.70,-9.71,0.12,14.70,13,0.00,0.00,47.5,2.98,39,12.50,0.00,45,3.38,1.24,1954,9.03,0.0,12,0.00,0
5.719,0.00,7.03,23.54,-9.80,0.11,14.70,13,0.00,0.00,68.4,3.00,39,11.50,0.00,45,3.52,1.28,1790,9.18,0.0,12,0.00,0
5.812,0.00,7.03,25.27,-9.75,0.12,14.70,13,0.00,0.00,60.7,2.94,39,11.50,0.00,45,3.90,1.32,1704,9.20,0.0,12,0.00,0
5.913,0.00,7.81,24.23,-9.71,0.14,14.70,13,0.00,0.00,55.7,2.90,39,11.50,0.00,45,3.90,1.34,1526,9.18,1.6,12,0.00,0
6.019,0.00,7.81,24.00,-9.40,0.15,12.90,13,0.00,0.00,45.6,2.84,39,12.50,2.14,45,5.04,1.42,1431,8.93,3.9,12,0.00,0
6.114,0.00,7.81,23.66,-8.70,0.22,11.50,13,0.00,0.00,40.5,2.78,39,13.50,2.09,45,8.40,1.66,1222,7.56,5.5,12,0.00,0
6.220,0.00,7.81,23.89,-7.15,0.32,11.50,13,0.00,0.00,21.9,2.64,39,19.00,3.67,45,10.64,1.78,1323,6.69,7.5,12,0.00,0
6.314,0.00,7.81,23.89,-6.13,0.42,12.50,13,0.00,0.00,18.3,2.64,39,6.00,4.42,45,12.69,1.84,1381,5.28,7.5,12,0.00,0
6.420,0.00,7.81,15.62,-5.32,0.48,13.12,13,0.00,0.00,11.8,2.68,39,28.00,4.71,45,12.85,1.86,1378,4.85,7.5,12,0.00,0
6.520,-0.78,7.81,14.01,-4.83,0.52,13.74,13,0.00,0.00,10.6,2.68,39,28.00,4.95,45,12.75,1.84,1365,4.14,7.5,12,0.00,0
6.620,0.00,7.03,13.90,-4.41,0.54,14.55,13,0.00,0.00,10.6,2.70,39,25.50,4.64,45,12.76,1.84,1360,3.85,7.5,12,0.00,0
6.716,0.78,7.03,13.90,-4.22,0.55,14.56,13,0.00,0.00,10.6,2.60,39,25.50,5.05,45,12.84,1.86,1392,3.73,7.5,12,0.00,0
6.824,3.12,5.47,14.36,-4.16,0.55,14.56,13,0.00,0.00,10.8,2.62,39,26.00,5.13,43,12.85,1.84,1415,3.65,7.8,12,0.00,0
6.922,4.69,5.47,14.47,-4.14,0.54,14.58,13,0.00,0.00,11.1,2.66,39,26.50,5.26,43,12.67,1.82,1450,3.67,7.8,13,0.00,0
7.023,5.47,5.47,14.47,-4.14,0.53,14.59,13,0.00,0.00,11.5,2.68,39,27.00,5.26,45,12.67,1.86,1451,3.69,7.8,13,0.00,0
7.123,6.25,5.47,14.36,-4.22,0.53,14.59,13,0.00,0.00,11.3,2.70,39,27.50,5.41,45,12.70,1.86,1492,3.75,7.8,13,0.00,0
7.225,7.81,5.47,14.24,-4.25,0.53,14.60,13,0.00,0.00,10.8,2.72,39,27.50,5.40,43,13.22,1.86,1522,3.79,7.8,13,0.00,0
7.325,8.59,5.47,14.24,-4.29,0.52,14.61,13,0.00,0.00,10.8,2.76,39,28.50,5.52,43,13.28,1.88,1523,3.83,7.8,13,0.00,0
7.424,7.81,5.47,14.13,-4.35,0.52,14.61,13,0.00,0.00,10.6,2.70,39,28.50,5.56,43,13.55,1.88,1555,3.91,7.8,13,0.00,0
7.529,7.03,5.47,14.13,-4.43,0.52,14.62,13,0.00,0.00,10.3,2.64,39,29.00,5.72,45,13.57,1.88,1578,3.96,7.8,13,0.00,0
7.630,4.69,5.47,13.78,-4.51,0.52,14.62,13,0.00,0.00,10.1,2.64,39,29.00,5.41,45,13.78,1.88,1586,4.06,7.8,13,0.00,0
7.730,3.91,5.47,14.01,-4.58,0.52,14.64,13,0.00,0.00,10.3,2.66,39,29.50,5.51,45,13.72,1.88,1615,4.10,7.8,13,0.00,0
7.824,3.12,5.47,14.01,-4.72,0.51,14.64,13,0.00,0.00,10.1,2.68,39,29.50,5.59,45,13.70,1.88,1638,4.22,7.8,13,0.00,0
7.928,3.91,5.47,14.36,-4.80,0.51,14.64,13,0.00,0.00,11.8,2.66,39,30.50,5.64,45,14.01,1.88,1652,4.29,7.8,15,0.00,0
8.030,3.91,5.47,14.36,-4.87,0.51,14.65,13,0.00,0.00,11.8,2.68,39,30.50,5.77,45,14.16,1.90,1690,4.37,7.8,15,0.00,0
8.125,3.91,5.47,14.47,-4.93,0.51,14.65,13,0.00,0.00,11.8,2.70,39,30.50,5.82,45,14.36,1.88,1704,4.39,7.8,15,0.00,0
8.225,3.12,5.47,14.47,-4.97,0.50,14.66,13,0.00,0.00,11.8,2.78,39,33.50,5.48,45,14.15,1.90,1712,4.45,7.8,15,0.00,0
8.334,2.34,5.47,14.36,-5.03,0.50,14.66,13,0.00,0.00,11.5,2.74,39,31.50,5.50,45,14.47,1.90,1720,4.49,7.8,15,0.00,0
8.429,3.12,5.47,14.36,-5.05,0.50,14.66,13,0.00,0.00,11.5,2.74,39,34.00,5.60,43,14.62,1.90,1751,4.49,7.8,15,0.00,0
8.530,3.12,5.47,14.47,-5.09,0.49,14.67,13,0.00,0.00,11.5,2.72,39,34.00,5.65,45,14.71,1.90,1782,4.51,7.8,15,0.00,0
8.630,2.34,5.47,14.59,-5.09,0.49,14.67,13,0.00,0.00,11.3,2.76,39,34.50,5.73,45,14.78,1.92,1792,4.51,7.8,15,0.00,0
8.734,1.56,5.47,14.47,-5.12,0.49,14.67,13,0.00,0.00,11.3,2.76,39,35.00,5.79,45,14.94,1.92,1824,4.52,7.8,15,0.00,0
8.834,2.34,5.47,14.47,-5.16,0.49,14.68,13,0.00,0.00,12.5,2.70,39,35.00,5.85,45,14.96,1.92,1828,4.54,7.8,17,0.00,0
8.937,1.56,5.47,14.47,-5.16,0.49,14.68,13,0.00,0.00,12.5,2.70,39,35.50,5.95,45,14.99,1.92,1858,4.54,7.8,17,0.00,0
9.038,1.56,5.47,14.47,-5.16,0.49,14.68,13,0.00,0.00,12.5,2.72,39,35.50,5.97,45,15.06,1.92,1867,4.52,7.8,17,0.00,0
9.138,0.78,5.47,14.47,-5.16,0.48,14.69,13,0.00,0.00,12.5,2.74,39,36.00,6.00,45,15.06,1.92,1876,4.51,7.8,17,0.00,0
9.232,0.78,5.47,14.36,-5.16,0.48,14.69,13,0.00,0.00,12.5,2.72,39,36.00,6.02,45,15.06,1.92,1882,4.52,7.8,17,0.00,0
9.334,0.78,5.47,14.36,-5.26,0.47,14.69,13,0.00,0.00,12.5,2.74,39,36.50,5.68,45,14.88,1.90,1902,4.58,7.8,17,0.00,0
9.433,0.78,5.47,14.47,-5.30,0.47,14.69,13,0.00,0.00,12.5,2.74,39,36.50,5.72,45,15.00,1.90,1914,4.60,7.8,17,0.00,0
9.538,1.56,5.47,14.59,-5.34,0.46,14.69,13,0.00,0.00,12.7,2.78,39,37.50,5.84,45,14.65,1.90,1954,4.68,7.8,17,0.00,0
9.633,1.56,5.47,14.59,-5.39,0.46,14.70,13,0.00,0.00,12.7,2.78,39,37.50,5.85,45,14.89,1.90,1960,4.72,7.8,17,0.00,0
9.733,1.56,5.47,14.59,-5.39,0.46,14.70,13,0.00,0.00,12.7,2.74,39,38.00,5.90,43,14.95,1.90,1974,4.72,7.8,18,0.00,0
9.842,2.34,5.47,14.70,-5.41,0.46,14.70,13,0.00,0.00,13.6,2.72,39,38.00,5.90,45,15.01,1.92,1976,4.74,7.8,18,0.00,0
9.938,2.34,5.47,14.70,-5.45,0.45,14.70,13,0.00,0.00,13.6,2.70,39,38.50,6.02,45,14.90,1.92,2015,4.74,7.8,18,0.00,0
10.039,3.12,5.47,14.59,-5.47,0.45,14.70,13,0.00,0.00,13.4,2.70,39,38.50,6.02,45,14.59,1.90,2018,4.76,7.8,18,0.00,0
10.139,3.12,5.47,14.70,-5.47,0.44,14.71,13,0.00,0.00,13.6,2.68,39,39.00,6.04,45,15.01,1.90,2022,4.76,7.5,18,0.00,0
10.243,3.12,5.47,14.59,-5.55,0.44,14.71,13,0.00,0.00,14.3,2.66,39,39.00,6.06,45,13.43,1.84,2045,4.99,6.3,19,0.00,0
10.343,3.91,5.47,14.59,-5.96,0.40,15.10,13,0.00,0.00,16.5,2.64,39,39.50,5.71,43,12.73,1.82,2058,5.20,6.3,19,0.00,0
10.443,3.12,5.47,14.36,-6.27,0.39,14.73,13,0.00,0.00,16.2,2.66,39,39.00,5.27,43,12.69,1.82,2058,5.57,6.3,19,0.00,0
10.538,3.12,5.47,14.36,-6.44,0.37,14.74,13,0.00,0.00,17.2,2.64,39,36.50,5.33,43,12.26,1.82,2082,5.69,6.3,19,0.00,0
10.649,3.91,5.47,14.59,-6.61,0.37,14.74,13,0.00,0.00,16.7,2.66,39,36.50,5.32,43,12.62,1.80,2078,5.88,6.3,19,0.00,0
10.748,3.91,5.47,14.59,-6.67,0.36,14.73,13,0.00,0.00,17.9,2.68,39,36.50,5.34,43,12.63,1.82,2085,5.88,6.3,20,0.00,0
10.850,3.91,5.47,14.59,-6.75,0.36,14.73,13,0.00,0.00,17.9,2.62,39,36.00,5.36,43,12.70,1.82,2095,5.98,6.3,20,0.00,0
10.945,3.12,5.47,14.47,-6.79,0.36,14.73,13,0.00,0.00,17.6,2.66,39,36.00,5.37,43,12.61,1.80,2100,6.09,4.7,20,0.00,0
11.049,3.12,5.47,14.36,-7.27,0.32,15.76,13,0.00,0.00,26.1,2.80,39,32.00,4.52,43,8.50,1.58,2117,6.67,2.0,20,0.00,0
11.144,0.78,5.47,14.13,-8.18,0.25,15.65,13,0.00,0.00,30.3,2.80,39,27.00,4.01,43,7.19,1.52,2090,7.66,2.0,20,0.00,0
11.244,-7.03,5.47,13.55,-8.68,0.22,15.11,13,0.00,0.00,28.7,2.70,39,22.50,3.14,43,6.96,1.50,2105,7.95,2.0,20,0.00,0
11.345,-9.38,5.47,12.98,-9.01,0.20,14.78,13,0.00,0.00,29.9,2.68,39,22.50,3.09,43,6.51,1.48,2060,8.30,2.0,20,0.00,0
11.450,-9.38,5.47,13.32,-9.03,0.20,14.78,13,0.00,0.00,32.0,2.72,39,21.50,3.06,43,6.69,1.50,2049,8.28,2.0,20,0.00,0
11.551,-7.81,5.47,14.36,-9.01,0.20,14.77,13,0.00,0.00,33.2,2.74,39,21.50,3.06,43,6.59,1.48,2096,8.28,1.2,20,0.00,0
11.652,-6.25,5.47,14.70,-9.18,0.18,14.77,13,0.00,0.00,41.2,2.76,39,21.50,3.10,43,5.69,1.46,2076,8.43,0.0,20,0.00,0
11.748,-4.69,5.47,16.19,-9.26,0.18,14.77,13,0.00,0.00,42.1,2.76,39,20.00,3.03,43,5.78,1.46,2026,8.60,0.0,20,0.00,0
11.847,-3.91,5.47,16.31,-9.40,0.17,14.77,13,0.00,0.00,43.7,2.74,39,17.50,2.61,43,5.65,1.46,2042,8.62,4.7,20,0.00,0
11.958,0.00,5.47,16.31,-8.76,0.22,12.06,13,0.00,0.00,33.6,2.78,39,19.00,3.10,43,12.27,1.84,2073,7.56,7.1,20,0.00,0
12.050,-7.03,5.47,14.24,-7.68,0.31,12.64,13,0.00,0.00,16.7,2.80,39,20.00,4.94,43,13.22,1.86,2105,6.90,7.1,20,0.00,0
12.150,-17.19,5.47,12.06,-7.02,0.36,13.30,13,0.00,0.00,13.6,2.72,39,22.50,4.63,43,13.96,1.90,1973,6.15,7.5,20,0.00,0
12.251,-6.25,5.47,14.47,-6.50,0.40,14.14,13,0.00,0.00,15.8,2.66,39,25.50,5.21,43,14.09,1.90,2034,5.53,9.0,20,0.00,0
12.353,-4.69,5.47,15.27,-5.99,0.43,13.40,13,0.00,0.00,15.8,2.66,39,39.00,6.13,43,17.28,2.02,2054,5.10,9.8,20,0.00,0
12.453,0.78,5.47,15.85,-5.24,0.49,13.87,13,0.00,0.00,13.9,2.66,39,38.00,6.43,43,17.59,2.02,2009,4.29,9.8,20,0.00,0
12.554,0.00,5.47,15.85,-4.89,0.50,14.63,13,0.00,0.00,12.9,2.52,39,35.50,6.67,43,18.01,2.04,2084,4.08,9.8,21,0.00,0
12.659,0.00,5.47,14.70,-4.62,0.52,14.63,13,0.00,0.00,12.9,2.44,39,35.50,7.00,43,18.18,2.04,2052,3.79,10.2,21,0.00,0
12.759,2.34,5.47,14.70,-4.39,0.53,14.21,13,0.00,0.00,12.2,2.46,39,35.50,7.65,43,19.54,2.08,2108,3.56,11.0,21,0.00,0
12.859,3.91,5.47,14.93,-4.08,0.55,14.63,13,0.00,0.00,12.0,2.54,39,35.00,7.68,43,20.06,2.10,2124,3.23,11.0,21,0.00,0
12.954,3.91,5.47,14.93,-3.96,0.56,14.63,13,0.00,0.00,11.5,2.64,39,35.50,7.76,43,20.24,2.10,2140,3.17,11.0,21,0.00,0
13.064,3.91,5.47,14.59,-3.89,0.56,14.64,13,0.00,0.00,11.1,2.60,39,35.50,7.82,43,20.38,2.10,2156,3.04,11.0,20,0.00,0
13.164,3.91,5.47,14.47,-3.85,0.56,14.64,13,0.00,0.00,11.1,2.58,39,35.50,7.89,43,20.39,2.12,2177,3.04,11.0,20,0.00,0
13.264,3.91,5.47,14.59,-3.85,0.56,14.64,13,0.00,0.00,10.8,2.56,39,35.50,7.95,43,20.61,2.12,2192,3.02,11.0,20,0.00,0
13.364,3.91,5.47,14.47,-3.83,0.57,14.65,13,0.00,0.00,10.8,2.54,39,35.50,8.02,43,20.81,2.12,2212,3.00,11.0,20,0.00,0
13.465,3.91,5.47,14.59,-3.93,0.57,14.65,13,0.00,0.00,10.6,2.56,39,35.50,8.14,43,20.59,2.10,2244,3.09,10.6,20,0.00,0
13.559,3.91,5.47,14.36,-4.00,0.55,14.66,13,0.00,0.00,11.1,2.52,39,36.00,8.10,43,20.43,2.10,2235,3.15,10.2,21,0.00,0
13.660,3.12,5.47,14.36,-4.18,0.55,14.67,13,0.00,0.00,11.3,2.52,39,36.50,8.20,43,19.73,2.08,2261,3.33,10.2,21,0.00,0
13.760,3.12,5.47,14.47,-4.25,0.53,14.68,13,0.00,0.00,11.5,2.54,39,36.50,7.81,43,19.80,2.08,2288,3.42,10.2,21,0.00,0
13.862,3.12,5.47,14.47,-4.39,0.53,14.68,13,0.00,0.00,11.5,2.44,39,36.50,7.90,43,19.81,2.08,2315,3.52,9.8,21,0.00,0
13.962,3.91,5.47,14.47,-4.60,0.51,14.69,13,0.00,0.00,11.8,2.48,39,37.00,7.85,43,19.59,2.06,2301,3.79,9.4,21,0.00,0
14.071,3.12,5.47,14.47,-4.81,0.50,14.69,13,0.00,0.00,12.5,2.54,39,39.50,7.42,43,18.91,2.06,2319,3.93,9.0,21,0.00,0
14.165,3.12,5.47,14.47,-5.09,0.49,14.70,13,0.00,0.00,12.7,2.60,39,39.50,7.50,43,18.38,2.02,2330,4.27,8.6,21,0.00,0
14.265,2.34,5.47,14.47,-5.32,0.47,14.71,13,0.00,0.00,13.2,2.58,39,40.00,7.06,43,17.78,2.02,2363,4.45,8.6,21,0.00,0
14.370,1.56,5.47,14.36,-5.53,0.46,14.71,13,0.00,0.00,13.4,2.60,39,40.00,7.03,43,17.53,2.02,2376,4.66,8.2,21,0.00,0
14.470,2.34,5.47,14.47,-5.76,0.44,14.96,13,0.00,0.00,15.3,2.58,39,40.00,7.13,43,16.42,1.96,2388,4.83,7.8,22,0.00,0
14.569,2.34,5.47,14.59,-6.09,0.42,14.73,13,0.00,0.00,15.8,2.64,39,40.00,6.63,43,15.66,1.94,2390,5.16,7.5,22,0.00,0
14.671,1.56,5.47,14.47,-6.40,0.40,14.74,13,0.00,0.00,16.5,2.66,39,40.00,6.60,43,15.23,1.92,2381,5.45,7.1,22,0.00,0
14.767,1.56,5.47,14.36,-6.67,0.38,14.74,13,0.00,0.00,16.7,2.70,39,39.50,6.17,43,14.65,1.90,2408,5.43,7.1,22,0.00,0
14.868,1.56,5.47,14.47,-6.92,0.36,14.74,13,0.00,0.00,17.9,2.70,39,38.00,6.14,43,14.05,1.88,2398,5.76,6.7,22,0.00,0
14.973,0.78,5.47,14.47,-7.12,0.35,14.74,13,0.00,0.00,17.9,2.66,39,36.00,5.62,43,13.02,1.84,2395,6.05,6.7,22,0.00,0
15.073,0.78,5.47,14.47,-7.31,0.34,14.75,13,0.00,0.00,18.3,2.70,39,35.50,5.65,43,13.59,1.86,2409,5.78,6.7,22,0.00,0
15.174,1.56,5.47,14.47,-7.39,0.34,14.74,13,0.00,0.00,18.6,2.70,39,35.50,5.66,43,13.51,1.86,2412,6.05,6.3,22,0.00,0
15.270,1.56,5.47,14.47,-7.50,0.33,14.74,13,0.00,0.00,18.8,2.74,39,35.00,5.66,43,13.34,1.86,2413,5.99,6.3,22,0.00,0
15.375,0.78,5.47,14.47,-7.56,0.33,14.74,13,0.00,0.00,18.8,2.74,39,34.50,5.67,43,13.16,1.84,2417,6.17,6.3,23,0.00,0
